Geracao,ID_Genoma,Fitness,Pontos
1,1,0,0
1,2,0,0
1,3,0,0
1,1,0.1,0
1,2,0.1,0
1,3,0.1,0
1,1,0.2,0
1,2,0.2,0
1,3,0.2,0
1,1,0.30000000000000004,0
1,2,0.30000000000000004,0
1,3,0.30000000000000004,0
1,1,0.4,0
1,2,0.4,0
1,3,0.4,0
1,1,0.5,0
1,2,0.5,0
1,3,0.5,0
1,1,0.6,0
1,2,0.6,0
1,3,0.6,0
1,1,0.7,0
1,2,0.7,0
1,3,0.7,0
1,1,0.7999999999999999,0
1,2,0.7999999999999999,0
1,3,0.7999999999999999,0
1,1,0.8999999999999999,0
1,2,0.8999999999999999,0
1,3,0.8999999999999999,0
1,1,0.9999999999999999,0
1,2,0.9999999999999999,0
1,3,0.9999999999999999,0
1,1,1.0999999999999999,0
1,2,1.0999999999999999,0
1,3,1.0999999999999999,0
1,1,1.2,0
1,2,1.2,0
1,3,1.2,0
1,1,1.3,0
1,2,1.3,0
1,3,1.3,0
1,1,1.4000000000000001,0
1,2,1.4000000000000001,0
1,3,1.4000000000000001,0
1,1,1.5000000000000002,0
1,2,1.5000000000000002,0
1,3,1.5000000000000002,0
1,1,1.6000000000000003,0
1,2,1.6000000000000003,0
1,3,1.6000000000000003,0
1,1,1.7000000000000004,0
1,2,1.7000000000000004,0
1,3,1.7000000000000004,0
1,1,1.8000000000000005,0
1,2,1.8000000000000005,0
1,3,1.8000000000000005,0
1,1,1.9000000000000006,0
1,2,1.9000000000000006,0
1,3,1.9000000000000006,0
1,1,2.0000000000000004,0
1,2,2.0000000000000004,0
1,3,2.0000000000000004,0
1,1,2.1000000000000005,0
1,2,2.1000000000000005,0
1,3,2.1000000000000005,0
1,1,2.2000000000000006,0
1,2,2.2000000000000006,0
1,3,2.2000000000000006,0
1,1,2.3000000000000007,0
1,2,2.3000000000000007,0
1,3,2.3000000000000007,0
1,1,2.400000000000001,0
1,2,2.400000000000001,0
1,3,2.400000000000001,0
1,1,2.500000000000001,0
1,2,2.500000000000001,0
1,3,2.500000000000001,0
1,1,2.600000000000001,0
1,3,2.600000000000001,0
1,1,2.700000000000001,0
1,3,2.700000000000001,0
1,1,2.800000000000001,0
1,3,2.800000000000001,0
1,1,2.9000000000000012,0
1,3,2.9000000000000012,0
1,1,3.0000000000000013,0
1,3,3.0000000000000013,0
1,1,3.1000000000000014,0
1,3,3.1000000000000014,0
1,1,3.2000000000000015,0
1,3,3.2000000000000015,0
1,1,3.3000000000000016,0
1,1,3.4000000000000017,0
1,1,3.5000000000000018,0
1,1,3.600000000000002,0
1,1,3.700000000000002,0
1,1,3.800000000000002,0
1,1,3.900000000000002,0
1,1,4.000000000000002,0
1,1,4.100000000000001,0
1,1,4.200000000000001,0
1,1,4.300000000000001,0
1,1,4.4,0
1,1,4.5,0
1,1,4.6,0
1,1,4.699999999999999,0
1,1,4.799999999999999,0
1,1,4.899999999999999,0
1,1,4.999999999999998,0
1,1,5.099999999999998,0
1,1,5.1999999999999975,0
1,1,5.299999999999997,0
1,1,5.399999999999997,0
1,1,5.4999999999999964,0
1,1,5.599999999999996,0
1,1,5.699999999999996,0
1,1,5.799999999999995,0
1,1,5.899999999999995,0
1,1,5.999999999999995,0
1,1,6.099999999999994,0
1,1,6.199999999999994,0
1,1,6.299999999999994,0
1,1,6.399999999999993,0
1,1,6.499999999999993,0
1,1,6.5999999999999925,0
1,1,6.699999999999992,0
1,1,6.799999999999992,0
1,1,6.8999999999999915,0
1,1,6.999999999999991,0
1,1,7.099999999999991,0
1,1,7.19999999999999,0
1,1,7.29999999999999,0
1,1,7.39999999999999,0
1,1,7.499999999999989,0
1,1,7.599999999999989,0
1,1,7.699999999999989,0
1,1,7.799999999999988,0
1,1,7.899999999999988,0
1,1,7.999999999999988,0
1,1,8.099999999999987,0
1,1,8.199999999999987,0
2,1,0,0
2,3,0,0
2,4,0,0
2,1,0.1,0
2,3,0.1,0
2,4,0.1,0
2,1,0.2,0
2,3,0.2,0
2,4,0.2,0
2,1,0.30000000000000004,0
2,3,0.30000000000000004,0
2,4,0.30000000000000004,0
2,1,0.4,0
2,3,0.4,0
2,4,0.4,0
2,1,0.5,0
2,3,0.5,0
2,4,0.5,0
2,1,0.6,0
2,3,0.6,0
2,4,0.6,0
2,1,0.7,0
2,3,0.7,0
2,4,0.7,0
2,1,0.7999999999999999,0
2,3,0.7999999999999999,0
2,4,0.7999999999999999,0
2,1,0.8999999999999999,0
2,3,0.8999999999999999,0
2,4,0.8999999999999999,0
2,1,0.9999999999999999,0
2,3,0.9999999999999999,0
2,4,0.9999999999999999,0
2,1,1.0999999999999999,0
2,3,1.0999999999999999,0
2,4,1.0999999999999999,0
2,1,1.2,0
2,3,1.2,0
2,4,1.2,0
2,1,1.3,0
2,3,1.3,0
2,4,1.3,0
2,1,1.4000000000000001,0
2,3,1.4000000000000001,0
2,4,1.4000000000000001,0
2,1,1.5000000000000002,0
2,3,1.5000000000000002,0
2,4,1.5000000000000002,0
2,1,1.6000000000000003,0
2,3,1.6000000000000003,0
2,4,1.6000000000000003,0
2,1,1.7000000000000004,0
2,3,1.7000000000000004,0
2,4,1.7000000000000004,0
2,1,1.8000000000000005,0
2,3,1.8000000000000005,0
2,4,1.8000000000000005,0
2,1,1.9000000000000006,0
2,3,1.9000000000000006,0
2,4,1.9000000000000006,0
2,1,2.0000000000000004,0
2,3,2.0000000000000004,0
2,4,2.0000000000000004,0
2,1,2.1000000000000005,0
2,3,2.1000000000000005,0
2,4,2.1000000000000005,0
2,1,2.2000000000000006,0
2,3,2.2000000000000006,0
2,4,2.2000000000000006,0
2,1,2.3000000000000007,0
2,3,2.3000000000000007,0
2,4,2.3000000000000007,0
2,1,2.400000000000001,0
2,3,2.400000000000001,0
2,4,2.400000000000001,0
2,1,2.500000000000001,0
2,3,2.500000000000001,0
2,4,2.500000000000001,0
2,1,2.600000000000001,0
2,3,2.600000000000001,0
2,4,2.600000000000001,0
2,1,2.700000000000001,0
2,3,2.700000000000001,0
2,4,2.700000000000001,0
2,1,2.800000000000001,0
2,3,2.800000000000001,0
2,4,2.800000000000001,0
2,1,2.9000000000000012,0
2,3,2.9000000000000012,0
2,4,2.9000000000000012,0
2,1,3.0000000000000013,0
2,3,3.0000000000000013,0
2,4,3.0000000000000013,0
2,1,3.1000000000000014,0
2,3,3.1000000000000014,0
2,4,3.1000000000000014,0
2,1,3.2000000000000015,0
2,3,3.2000000000000015,0
2,4,3.2000000000000015,0
2,1,3.3000000000000016,0
2,4,3.3000000000000016,0
2,1,3.4000000000000017,0
2,4,3.4000000000000017,0
2,1,3.5000000000000018,0
2,4,3.5000000000000018,0
2,1,3.600000000000002,0
2,4,3.600000000000002,0
2,1,3.700000000000002,0
2,4,3.700000000000002,0
2,1,3.800000000000002,0
2,4,3.800000000000002,0
2,1,3.900000000000002,0
2,4,3.900000000000002,0
2,1,4.000000000000002,0
2,4,4.000000000000002,0
2,1,4.100000000000001,0
2,4,4.100000000000001,0
2,1,4.200000000000001,0
2,4,4.200000000000001,0
2,1,4.300000000000001,0
2,4,4.300000000000001,0
2,1,4.4,0
2,4,4.4,0
2,1,4.5,0
2,4,4.5,0
2,1,4.6,0
2,4,4.6,0
2,1,4.699999999999999,0
2,4,4.699999999999999,0
2,1,4.799999999999999,0
2,4,4.799999999999999,0
2,1,4.899999999999999,0
2,4,4.899999999999999,0
2,1,4.999999999999998,0
2,4,4.999999999999998,0
2,1,5.099999999999998,0
2,4,5.099999999999998,0
2,1,5.1999999999999975,0
2,4,5.1999999999999975,0
2,1,5.299999999999997,0
2,4,5.299999999999997,0
2,1,5.399999999999997,0
2,4,5.399999999999997,0
2,1,5.4999999999999964,0
2,4,5.4999999999999964,0
2,1,5.599999999999996,0
2,4,5.599999999999996,0
2,1,5.699999999999996,0
2,4,5.699999999999996,0
2,1,5.799999999999995,0
2,4,5.799999999999995,0
2,1,5.899999999999995,0
2,4,5.899999999999995,0
2,1,5.999999999999995,0
2,4,5.999999999999995,0
2,1,6.099999999999994,0
2,4,6.099999999999994,0
2,1,6.199999999999994,0
2,4,6.199999999999994,0
2,1,6.299999999999994,0
2,4,6.299999999999994,0
2,1,6.399999999999993,0
2,4,6.399999999999993,0
2,1,6.499999999999993,0
2,4,6.499999999999993,0
2,1,6.5999999999999925,0
2,4,6.5999999999999925,0
2,1,6.699999999999992,0
2,4,6.699999999999992,0
2,1,6.799999999999992,0
2,4,6.799999999999992,0
2,1,6.8999999999999915,0
2,4,6.8999999999999915,0
2,1,6.999999999999991,0
2,4,6.999999999999991,0
2,1,7.099999999999991,0
2,4,7.099999999999991,0
2,1,7.19999999999999,0
2,4,7.19999999999999,0
2,1,7.29999999999999,0
2,4,7.29999999999999,0
2,1,7.39999999999999,0
2,4,7.39999999999999,0
2,1,7.499999999999989,0
2,4,7.499999999999989,0
2,1,7.599999999999989,0
2,4,7.599999999999989,0
2,1,7.699999999999989,0
2,4,7.699999999999989,0
2,1,7.799999999999988,0
2,4,7.799999999999988,0
2,1,7.899999999999988,0
2,4,7.899999999999988,0
2,1,7.999999999999988,0
2,4,7.999999999999988,0
2,1,8.099999999999987,0
2,4,8.099999999999987,0
2,1,8.199999999999987,0
2,4,8.199999999999987,0
2,4,8.299999999999986,0
3,4,0,0
3,1,0,0
3,5,0,0
3,4,0.1,0
3,1,0.1,0
3,5,0.1,0
3,4,0.2,0
3,1,0.2,0
3,5,0.2,0
3,4,0.30000000000000004,0
3,1,0.30000000000000004,0
3,5,0.30000000000000004,0
3,4,0.4,0
3,1,0.4,0
3,5,0.4,0
3,4,0.5,0
3,1,0.5,0
3,5,0.5,0
3,4,0.6,0
3,1,0.6,0
3,5,0.6,0
3,4,0.7,0
3,1,0.7,0
3,5,0.7,0
3,4,0.7999999999999999,0
3,1,0.7999999999999999,0
3,5,0.7999999999999999,0
3,4,0.8999999999999999,0
3,1,0.8999999999999999,0
3,5,0.8999999999999999,0
3,4,0.9999999999999999,0
3,1,0.9999999999999999,0
3,5,0.9999999999999999,0
3,4,1.0999999999999999,0
3,1,1.0999999999999999,0
3,5,1.0999999999999999,0
3,4,1.2,0
3,1,1.2,0
3,5,1.2,0
3,4,1.3,0
3,1,1.3,0
3,5,1.3,0
3,4,1.4000000000000001,0
3,1,1.4000000000000001,0
3,5,1.4000000000000001,0
3,4,1.5000000000000002,0
3,1,1.5000000000000002,0
3,5,1.5000000000000002,0
3,4,1.6000000000000003,0
3,1,1.6000000000000003,0
3,5,1.6000000000000003,0
3,4,1.7000000000000004,0
3,1,1.7000000000000004,0
3,5,1.7000000000000004,0
3,4,1.8000000000000005,0
3,1,1.8000000000000005,0
3,5,1.8000000000000005,0
3,4,1.9000000000000006,0
3,1,1.9000000000000006,0
3,5,1.9000000000000006,0
3,4,2.0000000000000004,0
3,1,2.0000000000000004,0
3,5,2.0000000000000004,0
3,4,2.1000000000000005,0
3,1,2.1000000000000005,0
3,5,2.1000000000000005,0
3,4,2.2000000000000006,0
3,1,2.2000000000000006,0
3,5,2.2000000000000006,0
3,4,2.3000000000000007,0
3,1,2.3000000000000007,0
3,5,2.3000000000000007,0
3,4,2.400000000000001,0
3,1,2.400000000000001,0
3,5,2.400000000000001,0
3,4,2.500000000000001,0
3,1,2.500000000000001,0
3,5,2.500000000000001,0
3,4,2.600000000000001,0
3,1,2.600000000000001,0
3,5,2.600000000000001,0
3,4,2.700000000000001,0
3,1,2.700000000000001,0
3,5,2.700000000000001,0
3,4,2.800000000000001,0
3,1,2.800000000000001,0
3,5,2.800000000000001,0
3,4,2.9000000000000012,0
3,1,2.9000000000000012,0
3,5,2.9000000000000012,0
3,4,3.0000000000000013,0
3,1,3.0000000000000013,0
3,5,3.0000000000000013,0
3,4,3.1000000000000014,0
3,1,3.1000000000000014,0
3,5,3.1000000000000014,0
3,4,3.2000000000000015,0
3,1,3.2000000000000015,0
3,4,3.3000000000000016,0
3,1,3.3000000000000016,0
3,4,3.4000000000000017,0
3,1,3.4000000000000017,0
3,4,3.5000000000000018,0
3,1,3.5000000000000018,0
3,4,3.600000000000002,0
3,1,3.600000000000002,0
3,4,3.700000000000002,0
3,1,3.700000000000002,0
3,4,3.800000000000002,0
3,1,3.800000000000002,0
3,4,3.900000000000002,0
3,1,3.900000000000002,0
3,4,4.000000000000002,0
3,1,4.000000000000002,0
3,4,4.100000000000001,0
3,1,4.100000000000001,0
3,4,4.200000000000001,0
3,1,4.200000000000001,0
3,4,4.300000000000001,0
3,1,4.300000000000001,0
3,4,4.4,0
3,1,4.4,0
3,4,4.5,0
3,1,4.5,0
3,4,4.6,0
3,1,4.6,0
3,4,4.699999999999999,0
3,1,4.699999999999999,0
3,4,4.799999999999999,0
3,1,4.799999999999999,0
3,4,4.899999999999999,0
3,1,4.899999999999999,0
3,4,4.999999999999998,0
3,1,4.999999999999998,0
3,4,5.099999999999998,0
3,1,5.099999999999998,0
3,4,5.1999999999999975,0
3,1,5.1999999999999975,0
3,4,5.299999999999997,0
3,1,5.299999999999997,0
3,4,5.399999999999997,0
3,1,5.399999999999997,0
3,4,5.4999999999999964,0
3,1,5.4999999999999964,0
3,4,5.599999999999996,0
3,1,5.599999999999996,0
3,4,5.699999999999996,0
3,1,5.699999999999996,0
3,4,5.799999999999995,0
3,1,5.799999999999995,0
3,4,5.899999999999995,0
3,1,5.899999999999995,0
3,4,5.999999999999995,0
3,1,5.999999999999995,0
3,4,6.099999999999994,0
3,1,6.099999999999994,0
3,4,6.199999999999994,0
3,1,6.199999999999994,0
3,4,6.299999999999994,0
3,1,6.299999999999994,0
3,4,6.399999999999993,0
3,1,6.399999999999993,0
3,4,6.499999999999993,0
3,1,6.499999999999993,0
3,4,6.5999999999999925,0
3,1,6.5999999999999925,0
3,4,6.699999999999992,0
3,1,6.699999999999992,0
3,4,6.799999999999992,0
3,1,6.799999999999992,0
3,4,6.8999999999999915,0
3,1,6.8999999999999915,0
3,4,6.999999999999991,0
3,1,6.999999999999991,0
3,4,7.099999999999991,0
3,1,7.099999999999991,0
3,4,7.19999999999999,0
3,1,7.19999999999999,0
3,4,7.29999999999999,0
3,1,7.29999999999999,0
3,4,7.39999999999999,0
3,1,7.39999999999999,0
3,4,7.499999999999989,0
3,1,7.499999999999989,0
3,4,7.599999999999989,0
